individual_id,group_id,group_name,year,age,sex,dominance_rank,forage_pct,rest_pct,social_pct,travel_pct,body_condition_score,survived_next_year,group_size,n_silverbacks,n_blackbacks,n_adult_females,n_juveniles,n_infants,multi_male_group,habitat_quality_score,annual_rainfall_mm,lagged_rainfall_mm,n_obs_sessions,mean_foraging_pct,mean_agonistic,mean_affiliation,mean_nn_dist_m,n_wet_sessions,n_dry_sessions
324,9,Ntambara,2018,18,M,2,54.5,26.5,13.6,5.4,2.3,1,21,2,2,10,2,5,1,4.08,1118.3,1041.6,,,,,,,
324,9,Ntambara,2019,19,M,1,47.7,32.2,15.1,5.0,3.05,1,21,2,1,8,6,4,1,4.08,1076.1,1118.3,4.0,46.4,1.75,1.5,7.05,2.0,2.0
324,9,Ntambara,2020,20,M,2,45.0,26.1,19.6,9.3,2.64,1,21,2,1,11,1,6,1,4.08,1029.6,1076.1,6.0,44.52,1.67,1.5,10.3,4.0,2.0
324,9,Ntambara,2021,21,M,1,55.1,39.3,16.3,0.0,3.34,1,24,2,1,12,4,5,1,4.08,1072.1,1029.6,6.0,57.98,1.67,1.83,6.7,5.0,1.0
324,9,Ntambara,2022,22,M,1,53.5,34.5,14.8,0.0,2.38,1,25,2,2,11,5,5,1,4.08,1046.1,1072.1,6.0,49.05,0.83,1.0,3.78,1.0,5.0
324,9,Ntambara,2023,23,M,2,42.3,28.1,18.0,11.6,2.24,1,25,2,2,12,1,8,1,4.08,1162.7,1046.1,4.0,43.27,1.75,1.75,8.82,2.0,2.0
325,9,Ntambara,2010,2,F,6,35.3,35.1,15.5,14.1,2.41,1,19,2,1,7,6,3,1,4.08,1133.2,,5.0,33.2,0.2,2.0,15.64,2.0,3.0
325,9,Ntambara,2011,3,F,8,58.7,28.4,7.5,5.4,3.46,1,21,2,1,8,6,4,1,4.08,969.9,1133.2,3.0,58.63,0.0,1.67,12.07,2.0,1.0
325,9,Ntambara,2012,4,F,1,38.1,30.5,10.7,20.7,3.15,1,21,2,2,9,3,5,1,4.08,1035.6,969.9,4.0,44.05,0.75,2.5,6.03,4.0,0.0
325,9,Ntambara,2013,5,F,5,41.3,44.5,12.4,1.8,2.84,1,18,2,2,6,6,2,1,4.08,1019.0,1035.6,,,,,,,
325,9,Ntambara,2014,6,F,9,43.5,29.5,20.4,6.6,3.55,1,19,2,1,10,0,6,1,4.08,1061.7,1019.0,3.0,44.97,0.33,4.0,6.0,2.0,1.0
325,9,Ntambara,2015,7,F,4,32.6,34.8,15.4,17.2,3.39,1,19,2,0,7,7,3,1,4.08,1342.4,1061.7,3.0,27.73,0.0,1.0,11.4,0.0,3.0
325,9,Ntambara,2016,8,F,7,49.8,34.5,16.6,0.0,3.55,1,19,2,2,9,4,2,1,4.08,1384.6,1342.4,3.0,46.0,0.0,2.33,7.83,1.0,2.0
325,9,Ntambara,2017,9,F,4,41.3,30.7,11.7,16.3,4.04,1,21,2,2,8,4,5,1,4.08,1041.6,1384.6,,,,,,,
325,9,Ntambara,2018,10,F,7,37.9,19.9,16.6,25.6,3.32,1,21,2,2,10,2,5,1,4.08,1118.3,1041.6,5.0,39.44,0.0,4.0,10.04,2.0,3.0
325,9,Ntambara,2019,11,F,5,35.0,30.1,18.3,16.6,3.25,1,21,2,1,8,6,4,1,4.08,1076.1,1118.3,6.0,33.82,1.17,3.0,9.95,4.0,2.0
325,9,Ntambara,2020,12,F,4,36.4,34.2,24.7,4.7,4.01,1,21,2,1,11,1,6,1,4.08,1029.6,1076.1,,,,,,,
325,9,Ntambara,2021,13,F,5,46.1,36.6,14.8,2.5,2.89,1,24,2,1,12,4,5,1,4.08,1072.1,1029.6,6.0,44.4,0.33,2.0,4.13,1.0,5.0
325,9,Ntambara,2022,14,F,5,39.6,37.2,15.3,7.9,3.42,1,25,2,2,11,5,5,1,4.08,1046.1,1072.1,5.0,43.0,0.2,2.2,3.56,4.0,1.0
325,9,Ntambara,2023,15,F,6,52.2,19.4,18.1,10.3,3.59,1,25,2,2,12,1,8,1,4.08,1162.7,1046.1,,,,,,,
326,9,Ntambara,2010,5,F,6,46.3,30.3,9.6,13.8,3.02,1,19,2,1,7,6,3,1,4.08,1133.2,,,,,,,,
326,9,Ntambara,2011,6,F,8,40.0,13.1,14.1,32.8,3.01,1,21,2,1,8,6,4,1,4.08,969.9,1133.2,,,,,,,
326,9,Ntambara,2012,7,F,2,38.1,24.3,13.0,24.6,3.27,1,21,2,2,9,3,5,1,4.08,1035.6,969.9,5.0,42.8,0.2,3.4,5.0,4.0,1.0
326,9,Ntambara,2013,8,F,4,50.5,30.8,20.2,0.0,2.57,1,18,2,2,6,6,2,1,4.08,1019.0,1035.6,,,,,,,
326,9,Ntambara,2014,9,F,8,51.1,37.4,14.9,0.0,3.83,1,19,2,1,10,0,6,1,4.08,1061.7,1019.0,,,,,,,
326,9,Ntambara,2015,10,F,4,51.8,27.9,15.1,5.2,2.77,1,19,2,0,7,7,3,1,4.08,1342.4,1061.7,6.0,50.58,0.83,2.83,4.88,3.0,3.0
326,9,Ntambara,2016,11,F,9,45.4,40.1,16.3,0.0,2.92,1,19,2,2,9,4,2,1,4.08,1384.6,1342.4,,,,,,,
326,9,Ntambara,2017,12,F,1,43.9,28.1,18.4,9.6,3.17,1,21,2,2,8,4,5,1,4.08,1041.6,1384.6,3.0,47.73,0.33,1.67,6.2,2.0,1.0
326,9,Ntambara,2018,13,F,8,27.6,37.8,19.0,15.6,2.82,1,21,2,2,10,2,5,1,4.08,1118.3,1041.6,3.0,27.57,0.33,4.0,5.2,2.0,1.0
326,9,Ntambara,2019,14,F,1,50.8,27.5,12.1,9.6,2.24,1,21,2,1,8,6,4,1,4.08,1076.1,1118.3,,,,,,,
326,9,Ntambara,2020,15,F,8,41.7,21.3,9.5,27.5,3.56,1,21,2,1,11,1,6,1,4.08,1029.6,1076.1,4.0,37.77,0.75,3.0,5.8,0.0,4.0
326,9,Ntambara,2021,16,F,12,48.6,21.5,16.2,13.7,3.32,1,24,2,1,12,4,5,1,4.08,1072.1,1029.6,6.0,51.12,0.83,2.33,11.38,4.0,2.0
326,9,Ntambara,2022,17,F,9,40.3,29.0,22.1,8.6,2.62,1,25,2,2,11,5,5,1,4.08,1046.1,1072.1,4.0,32.2,0.75,2.75,7.5,1.0,3.0
326,9,Ntambara,2023,18,F,11,40.5,30.3,14.9,14.3,3.37,1,25,2,2,12,1,8,1,4.08,1162.7,1046.1,,,,,,,
327,9,Ntambara,2010,3,F,5,58.8,22.4,16.1,2.7,4.01,1,19,2,1,7,6,3,1,4.08,1133.2,,3.0,63.47,0.0,1.33,6.83,3.0,0.0
327,9,Ntambara,2011,4,F,7,39.8,18.7,10.2,31.3,2.6,1,21,2,1,8,6,4,1,4.08,969.9,1133.2,6.0,41.57,0.67,3.17,6.5,3.0,3.0
327,9,Ntambara,2012,5,F,8,47.6,35.5,11.9,5.0,3.94,1,21,2,2,9,3,5,1,4.08,1035.6,969.9,,,,,,,
327,9,Ntambara,2013,6,F,4,31.2,30.7,16.7,21.4,3.12,1,18,2,2,6,6,2,1,4.08,1019.0,1035.6,,,,,,,
327,9,Ntambara,2014,7,F,3,40.6,21.6,18.2,19.6,2.94,1,19,2,1,10,0,6,1,4.08,1061.7,1019.0,4.0,44.0,0.5,3.0,3.63,3.0,1.0
327,9,Ntambara,2015,8,F,6,43.0,22.9,14.5,19.6,2.57,1,19,2,0,7,7,3,1,4.08,1342.4,1061.7,4.0,37.25,0.25,3.5,7.08,1.0,3.0
327,9,Ntambara,2016,9,F,9,45.4,28.7,9.4,16.5,3.67,1,19,2,2,9,4,2,1,4.08,1384.6,1342.4,6.0,46.52,0.83,2.5,4.83,2.0,4.0
327,9,Ntambara,2017,10,F,6,48.3,38.9,12.3,0.5,3.73,1,21,2,2,8,4,5,1,4.08,1041.6,1384.6,5.0,47.42,0.4,2.2,10.42,2.0,3.0
327,9,Ntambara,2018,11,F,9,47.1,25.8,10.7,16.4,1.94,1,21,2,2,10,2,5,1,4.08,1118.3,1041.6,5.0,45.42,0.6,2.4,4.36,4.0,1.0
327,9,Ntambara,2019,12,F,2,48.8,36.6,16.0,0.0,2.83,1,21,2,1,8,6,4,1,4.08,1076.1,1118.3,4.0,54.63,0.5,2.0,8.72,4.0,0.0
327,9,Ntambara,2020,13,F,9,32.9,36.3,9.1,21.7,3.2,1,21,2,1,11,1,6,1,4.08,1029.6,1076.1,3.0,34.67,0.67,1.67,10.43,1.0,2.0
327,9,Ntambara,2021,14,F,9,52.0,33.4,22.8,0.0,3.45,1,24,2,1,12,4,5,1,4.08,1072.1,1029.6,,,,,,,
327,9,Ntambara,2022,15,F,1,53.1,38.7,13.6,0.0,2.94,1,25,2,2,11,5,5,1,4.08,1046.1,1072.1,6.0,51.13,1.0,2.0,16.0,3.0,3.0
327,9,Ntambara,2023,16,F,12,56.4,23.6,18.1,1.9,3.33,1,25,2,2,12,1,8,1,4.08,1162.7,1046.1,3.0,55.43,1.0,2.0,2.5,1.0,2.0
328,9,Ntambara,2010,8,F,5,35.9,34.5,20.7,8.9,3.13,1,19,2,1,7,6,3,1,4.08,1133.2,,6.0,30.68,0.83,2.17,6.7,2.0,4.0
328,9,Ntambara,2011,9,F,4,55.4,29.6,16.1,0.0,3.36,1,21,2,1,8,6,4,1,4.08,969.9,1133.2,5.0,55.84,0.2,2.4,4.04,3.0,2.0
328,9,Ntambara,2012,10,F,2,66.8,27.5,7.9,0.0,2.46,1,21,2,2,9,3,5,1,4.08,1035.6,969.9,3.0,67.1,0.33,2.67,13.37,1.0,2.0
328,9,Ntambara,2013,11,F,4,35.1,22.8,21.4,20.7,2.68,1,18,2,2,6,6,2,1,4.08,1019.0,1035.6,,,,,,,
328,9,Ntambara,2014,12,F,2,32.3,19.5,15.4,32.8,3.16,1,19,2,1,10,0,6,1,4.08,1061.7,1019.0,,,,,,,
328,9,Ntambara,2015,13,F,3,48.6,22.6,18.8,10.0,2.98,1,19,2,0,7,7,3,1,4.08,1342.4,1061.7,6.0,54.2,0.67,3.33,7.42,4.0,2.0
328,9,Ntambara,2016,14,F,2,32.4,27.6,11.8,28.2,3.81,1,19,2,2,9,4,2,1,4.08,1384.6,1342.4,3.0,27.33,0.67,2.0,8.17,1.0,2.0
328,9,Ntambara,2017,15,F,6,60.6,38.9,13.2,0.0,2.97,1,21,2,2,8,4,5,1,4.08,1041.6,1384.6,,,,,,,
328,9,Ntambara,2018,16,F,4,51.8,26.9,12.6,8.7,2.35,1,21,2,2,10,2,5,1,4.08,1118.3,1041.6,,,,,,,
328,9,Ntambara,2019,17,F,8,45.9,22.0,8.4,23.7,3.59,1,21,2,1,8,6,4,1,4.08,1076.1,1118.3,,,,,,,
328,9,Ntambara,2020,18,F,2,39.8,33.5,13.3,13.4,2.86,1,21,2,1,11,1,6,1,4.08,1029.6,1076.1,,,,,,,
328,9,Ntambara,2021,19,F,12,49.0,33.7,16.5,0.8,3.07,1,24,2,1,12,4,5,1,4.08,1072.1,1029.6,5.0,54.1,1.2,2.4,5.42,4.0,1.0
328,9,Ntambara,2022,20,F,2,32.9,27.5,19.7,19.9,3.26,1,25,2,2,11,5,5,1,4.08,1046.1,1072.1,,,,,,,
328,9,Ntambara,2023,21,F,3,26.8,20.5,12.6,40.1,2.61,1,25,2,2,12,1,8,1,4.08,1162.7,1046.1,6.0,25.57,0.17,2.5,7.07,3.0,3.0
329,9,Ntambara,2011,0,M,5,53.9,27.6,8.4,10.1,3.19,1,21,2,1,8,6,4,1,4.08,969.9,1133.2,4.0,55.17,1.5,1.75,5.3,1.0,3.0
329,9,Ntambara,2012,1,M,7,42.4,28.6,18.7,10.3,3.15,1,21,2,2,9,3,5,1,4.08,1035.6,969.9,4.0,46.58,1.5,1.5,6.35,2.0,2.0
329,9,Ntambara,2013,2,M,6,50.6,27.0,15.9,6.5,3.16,1,18,2,2,6,6,2,1,4.08,1019.0,1035.6,,,,,,,
329,9,Ntambara,2014,3,M,6,37.6,19.0,12.4,31.0,3.33,1,19,2,1,10,0,6,1,4.08,1061.7,1019.0,5.0,38.94,1.4,1.8,11.88,3.0,2.0
329,9,Ntambara,2015,4,M,4,48.2,26.3,16.6,8.9,3.54,1,19,2,0,7,7,3,1,4.08,1342.4,1061.7,,,,,,,
329,9,Ntambara,2016,5,M,4,54.1,26.8,5.0,14.1,3.72,1,19,2,2,9,4,2,1,4.08,1384.6,1342.4,,,,,,,
329,9,Ntambara,2017,6,M,5,24.1,29.8,14.0,32.1,4.23,1,21,2,2,8,4,5,1,4.08,1041.6,1384.6,5.0,20.74,2.0,1.0,9.06,1.0,4.0
329,9,Ntambara,2018,7,M,5,40.2,33.8,11.5,14.5,2.3,1,21,2,2,10,2,5,1,4.08,1118.3,1041.6,,,,,,,
329,9,Ntambara,2019,8,M,4,51.4,36.5,15.0,0.0,2.7,1,21,2,1,8,6,4,1,4.08,1076.1,1118.3,4.0,46.48,1.25,1.5,9.6,1.0,3.0
329,9,Ntambara,2020,9,M,6,39.3,39.9,11.6,9.2,3.1,1,21,2,1,11,1,6,1,4.08,1029.6,1076.1,,,,,,,
329,9,Ntambara,2021,10,M,6,56.2,26.0,13.8,4.0,2.6,1,24,2,1,12,4,5,1,4.08,1072.1,1029.6,4.0,60.75,1.25,0.75,7.85,3.0,1.0
329,9,Ntambara,2022,11,M,6,56.1,38.6,12.3,0.0,3.3,1,25,2,2,11,5,5,1,4.08,1046.1,1072.1,,,,,,,
329,9,Ntambara,2023,12,M,1,56.7,33.9,16.2,0.0,2.86,1,25,2,2,12,1,8,1,4.08,1162.7,1046.1,,,,,,,
330,9,Ntambara,2011,0,M,3,41.8,32.9,19.0,6.3,3.62,1,21,2,1,8,6,4,1,4.08,969.9,1133.2,,,,,,,
330,9,Ntambara,2012,1,M,7,27.5,25.9,14.2,32.4,3.08,1,21,2,2,9,3,5,1,4.08,1035.6,969.9,4.0,25.93,2.0,1.25,7.13,1.0,3.0
330,9,Ntambara,2013,2,M,7,31.4,24.9,15.8,27.9,3.04,1,18,2,2,6,6,2,1,4.08,1019.0,1035.6,4.0,31.33,1.25,2.0,9.7,3.0,1.0
330,9,Ntambara,2014,3,M,4,45.0,22.3,13.4,19.3,3.12,1,19,2,1,10,0,6,1,4.08,1061.7,1019.0,,,,,,,
330,9,Ntambara,2015,4,M,6,41.5,31.2,11.8,15.5,3.65,1,19,2,0,7,7,3,1,4.08,1342.4,1061.7,,,,,,,
330,9,Ntambara,2016,5,M,3,37.2,39.4,17.0,6.4,3.74,1,19,2,2,9,4,2,1,4.08,1384.6,1342.4,,,,,,,
330,9,Ntambara,2017,6,M,5,49.6,30.9,12.7,6.8,3.39,1,21,2,2,8,4,5,1,4.08,1041.6,1384.6,5.0,49.94,1.0,1.2,10.62,4.0,1.0
330,9,Ntambara,2018,7,M,4,45.6,31.4,19.3,3.7,3.47,1,21,2,2,10,2,5,1,4.08,1118.3,1041.6,4.0,42.85,0.75,0.75,11.38,1.0,3.0
330,9,Ntambara,2019,8,M,4,39.0,26.8,10.2,24.0,3.36,1,21,2,1,8,6,4,1,4.08,1076.1,1118.3,,,,,,,
330,9,Ntambara,2020,9,M,5,41.1,34.1,16.0,8.8,3.72,1,21,2,1,11,1,6,1,4.08,1029.6,1076.1,,,,,,,
330,9,Ntambara,2021,10,M,5,54.3,21.0,11.7,13.0,2.69,1,24,2,1,12,4,5,1,4.08,1072.1,1029.6,,,,,,,
330,9,Ntambara,2022,11,M,4,51.6,31.8,12.5,4.1,2.73,1,25,2,2,11,5,5,1,4.08,1046.1,1072.1,5.0,49.4,1.0,0.6,2.0,2.0,3.0
330,9,Ntambara,2023,12,M,2,44.8,22.5,18.7,14.0,2.87,1,25,2,2,12,1,8,1,4.08,1162.7,1046.1,,,,,,,
331,9,Ntambara,2011,0,F,5,53.6,32.3,17.2,0.0,3.94,0,21,2,1,8,6,4,1,4.08,969.9,1133.2,5.0,50.72,0.8,2.8,16.26,2.0,3.0
332,9,Ntambara,2011,0,M,5,43.9,33.6,10.8,11.7,3.21,1,21,2,1,8,6,4,1,4.08,969.9,1133.2,4.0,47.3,0.5,1.0,9.4,2.0,2.0
332,9,Ntambara,2012,1,M,6,30.9,31.7,15.4,22.0,3.67,1,21,2,2,9,3,5,1,4.08,1035.6,969.9,,,,,,,
332,9,Ntambara,2013,2,M,3,38.4,25.6,15.3,20.7,4.15,1,18,2,2,6,6,2,1,4.08,1019.0,1035.6,4.0,36.08,2.75,0.75,16.07,2.0,2.0
332,9,Ntambara,2014,3,M,5,52.5,27.2,18.2,2.1,3.52,1,19,2,1,10,0,6,1,4.08,1061.7,1019.0,,,,,,,
332,9,Ntambara,2015,4,M,4,31.3,29.1,14.9,24.7,2.43,1,19,2,0,7,7,3,1,4.08,1342.4,1061.7,6.0,32.07,1.17,1.17,6.48,3.0,3.0
332,9,Ntambara,2016,5,M,6,52.6,33.1,16.3,0.0,2.87,1,19,2,2,9,4,2,1,4.08,1384.6,1342.4,5.0,58.32,0.8,1.4,4.3,4.0,1.0
332,9,Ntambara,2017,6,M,3,44.0,28.7,17.1,10.2,3.58,1,21,2,2,8,4,5,1,4.08,1041.6,1384.6,5.0,42.5,1.4,0.4,7.16,2.0,3.0
332,9,Ntambara,2018,7,M,3,29.4,27.2,16.3,27.1,3.05,1,21,2,2,10,2,5,1,4.08,1118.3,1041.6,,,,,,,
332,9,Ntambara,2019,8,M,4,49.2,41.7,11.2,0.0,3.08,1,21,2,1,8,6,4,1,4.08,1076.1,1118.3,5.0,46.54,2.2,2.2,8.18,1.0,4.0
332,9,Ntambara,2020,9,M,7,48.1,28.9,10.9,12.1,2.68,1,21,2,1,11,1,6,1,4.08,1029.6,1076.1,3.0,47.13,2.0,0.67,2.3,1.0,2.0
332,9,Ntambara,2021,10,M,4,39.9,44.1,22.3,0.0,2.27,1,24,2,1,12,4,5,1,4.08,1072.1,1029.6,3.0,37.17,2.0,0.33,5.17,1.0,2.0
332,9,Ntambara,2022,11,M,6,67.2,26.9,15.4,0.0,2.33,1,25,2,2,11,5,5,1,4.08,1046.1,1072.1,5.0,64.32,0.8,1.6,3.3,2.0,3.0
332,9,Ntambara,2023,12,M,1,42.1,27.4,18.5,12.0,2.67,1,25,2,2,12,1,8,1,4.08,1162.7,1046.1,,,,,,,
333,9,Ntambara,2012,0,F,1,41.4,26.3,13.0,19.3,2.65,1,21,2,2,9,3,5,1,4.08,1035.6,969.9,6.0,36.98,0.33,2.17,11.65,2.0,4.0
333,9,Ntambara,2013,1,F,4,42.1,22.4,7.1,28.4,2.76,1,18,2,2,6,6,2,1,4.08,1019.0,1035.6,,,,,,,
333,9,Ntambara,2014,2,F,7,33.2,37.9,14.9,14.0,2.81,1,19,2,1,10,0,6,1,4.08,1061.7,1019.0,6.0,36.73,0.17,2.67,7.03,4.0,2.0
333,9,Ntambara,2015,3,F,6,41.0,45.3,21.0,0.0,2.92,1,19,2,0,7,7,3,1,4.08,1342.4,1061.7,,,,,,,
333,9,Ntambara,2016,4,F,5,38.9,20.5,19.9,20.7,3.92,1,19,2,2,9,4,2,1,4.08,1384.6,1342.4,3.0,39.43,0.33,1.0,9.77,2.0,1.0
333,9,Ntambara,2017,5,F,4,52.7,32.6,15.9,0.0,3.59,1,21,2,2,8,4,5,1,4.08,1041.6,1384.6,,,,,,,
333,9,Ntambara,2018,6,F,2,40.5,28.9,17.0,13.6,2.54,1,21,2,2,10,2,5,1,4.08,1118.3,1041.6,4.0,34.83,0.5,2.75,8.18,1.0,3.0
333,9,Ntambara,2019,7,F,6,34.5,30.9,16.0,18.6,3.53,1,21,2,1,8,6,4,1,4.08,1076.1,1118.3,5.0,31.68,0.8,1.2,7.8,2.0,3.0
333,9,Ntambara,2020,8,F,6,50.8,31.1,14.4,3.7,3.32,1,21,2,1,11,1,6,1,4.08,1029.6,1076.1,4.0,55.0,0.75,2.25,2.25,3.0,1.0
333,9,Ntambara,2021,9,F,1,53.6,29.2,17.7,0.0,2.89,1,24,2,1,12,4,5,1,4.08,1072.1,1029.6,4.0,54.67,1.0,2.75,4.3,1.0,3.0
333,9,Ntambara,2022,10,F,7,35.2,18.0,19.1,27.7,3.65,1,25,2,2,11,5,5,1,4.08,1046.1,1072.1,6.0,37.17,0.5,2.5,10.05,3.0,3.0
333,9,Ntambara,2023,11,F,5,36.7,25.1,17.9,20.3,3.94,1,25,2,2,12,1,8,1,4.08,1162.7,1046.1,5.0,32.6,0.6,3.2,10.62,2.0,3.0
334,9,Ntambara,2012,0,M,7,49.8,37.6,14.4,0.0,2.69,1,21,2,2,9,3,5,1,4.08,1035.6,969.9,4.0,47.77,2.0,1.25,2.73,1.0,3.0
334,9,Ntambara,2013,1,M,3,25.3,28.2,14.7,31.8,3.3,1,18,2,2,6,6,2,1,4.08,1019.0,1035.6,4.0,24.73,1.0,0.75,3.27,3.0,1.0
334,9,Ntambara,2014,2,M,3,36.0,20.7,15.0,28.3,3.04,1,19,2,1,10,0,6,1,4.08,1061.7,1019.0,4.0,33.02,1.25,1.0,6.63,2.0,2.0
334,9,Ntambara,2015,3,M,4,42.1,28.5,16.7,12.7,2.9,1,19,2,0,7,7,3,1,4.08,1342.4,1061.7,6.0,31.67,1.33,2.17,7.38,0.0,6.0
334,9,Ntambara,2016,4,M,7,49.0,32.3,14.6,4.1,3.73,1,19,2,2,9,4,2,1,4.08,1384.6,1342.4,6.0,46.33,2.33,0.33,7.0,3.0,3.0
334,9,Ntambara,2017,5,M,4,53.2,29.9,17.6,0.0,3.29,1,21,2,2,8,4,5,1,4.08,1041.6,1384.6,,,,,,,
334,9,Ntambara,2018,6,M,3,48.6,35.6,19.6,0.0,2.87,1,21,2,2,10,2,5,1,4.08,1118.3,1041.6,,,,,,,
334,9,Ntambara,2019,7,M,5,61.8,19.4,16.7,2.1,2.91,1,21,2,1,8,6,4,1,4.08,1076.1,1118.3,4.0,64.35,0.75,1.25,20.48,3.0,1.0
334,9,Ntambara,2020,8,M,6,53.3,31.6,9.5,5.6,3.61,1,21,2,1,11,1,6,1,4.08,1029.6,1076.1,,,,,,,
334,9,Ntambara,2021,9,M,5,40.2,30.8,19.2,9.8,4.21,1,24,2,1,12,4,5,1,4.08,1072.1,1029.6,,,,,,,
334,9,Ntambara,2022,10,M,6,50.1,27.1,16.6,6.2,2.5,1,25,2,2,11,5,5,1,4.08,1046.1,1072.1,6.0,50.63,1.67,2.0,4.47,4.0,2.0
334,9,Ntambara,2023,11,M,3,52.4,30.1,9.0,8.5,4.08,1,25,2,2,12,1,8,1,4.08,1162.7,1046.1,6.0,56.82,1.0,1.33,10.87,4.0,2.0
335,9,Ntambara,2012,0,M,5,40.9,30.3,16.7,12.1,3.16,1,21,2,2,9,3,5,1,4.08,1035.6,969.9,5.0,41.38,0.8,1.0,2.0,1.0,4.0
335,9,Ntambara,2013,1,M,5,26.5,25.2,15.2,33.1,3.43,1,18,2,2,6,6,2,1,4.08,1019.0,1035.6,,,,,,,
335,9,Ntambara,2014,2,M,6,39.0,28.8,9.5,22.7,3.41,1,19,2,1,10,0,6,1,4.08,1061.7,1019.0,,,,,,,
335,9,Ntambara,2015,3,M,6,35.9,22.6,11.5,30.0,3.44,1,19,2,0,7,7,3,1,4.08,1342.4,1061.7,3.0,31.43,2.33,0.33,15.2,0.0,3.0
335,9,Ntambara,2016,4,M,5,55.1,25.8,12.5,6.6,3.8,1,19,2,2,9,4,2,1,4.08,1384.6,1342.4,3.0,53.5,2.33,1.0,2.2,1.0,2.0
335,9,Ntambara,2017,5,M,5,44.7,30.8,19.4,5.1,4.4,1,21,2,2,8,4,5,1,4.08,1041.6,1384.6,6.0,47.17,1.67,1.17,7.72,3.0,3.0
335,9,Ntambara,2018,6,M,5,52.7,27.4,20.0,0.0,2.73,1,21,2,2,10,2,5,1,4.08,1118.3,1041.6,6.0,52.32,2.0,1.5,8.67,3.0,3.0
335,9,Ntambara,2019,7,M,6,51.8,37.0,13.7,0.0,3.02,1,21,2,1,8,6,4,1,4.08,1076.1,1118.3,,,,,,,
335,9,Ntambara,2020,8,M,3,38.6,33.3,14.7,13.4,3.14,1,21,2,1,11,1,6,1,4.08,1029.6,1076.1,,,,,,,
335,9,Ntambara,2021,9,M,4,50.4,27.7,5.9,16.0,3.84,1,24,2,1,12,4,5,1,4.08,1072.1,1029.6,,,,,,,
335,9,Ntambara,2022,10,M,5,56.6,29.3,13.2,0.9,4.26,1,25,2,2,11,5,5,1,4.08,1046.1,1072.1,5.0,59.18,1.6,2.0,9.92,3.0,2.0
335,9,Ntambara,2023,11,M,5,52.3,41.6,13.2,0.0,3.02,1,25,2,2,12,1,8,1,4.08,1162.7,1046.1,5.0,46.38,1.2,1.0,5.42,0.0,5.0
336,9,Ntambara,2012,0,M,4,50.8,26.1,14.5,8.6,2.82,1,21,2,2,9,3,5,1,4.08,1035.6,969.9,6.0,50.48,1.17,1.0,5.38,2.0,4.0
336,9,Ntambara,2013,1,M,6,39.9,26.9,12.5,20.7,2.59,1,18,2,2,6,6,2,1,4.08,1019.0,1035.6,5.0,38.26,2.4,0.4,10.08,2.0,3.0
336,9,Ntambara,2014,2,M,3,43.4,27.6,18.4,10.6,3.1,1,19,2,1,10,0,6,1,4.08,1061.7,1019.0,4.0,48.17,1.5,1.0,6.78,2.0,2.0
336,9,Ntambara,2015,3,M,7,43.3,27.0,15.4,14.3,3.05,1,19,2,0,7,7,3,1,4.08,1342.4,1061.7,,,,,,,
336,9,Ntambara,2016,4,M,5,51.9,26.0,15.9,6.2,3.78,1,19,2,2,9,4,2,1,4.08,1384.6,1342.4,,,,,,,
336,9,Ntambara,2017,5,M,5,35.3,39.8,25.5,0.0,4.46,1,21,2,2,8,4,5,1,4.08,1041.6,1384.6,6.0,36.48,1.33,1.0,11.68,5.0,1.0
336,9,Ntambara,2018,6,M,6,51.3,34.2,21.3,0.0,3.09,1,21,2,2,10,2,5,1,4.08,1118.3,1041.6,,,,,,,
336,9,Ntambara,2019,7,M,4,50.2,20.4,16.0,13.4,3.26,1,21,2,1,8,6,4,1,4.08,1076.1,1118.3,4.0,56.13,1.0,1.75,6.33,3.0,1.0
336,9,Ntambara,2020,8,M,7,48.5,37.3,16.3,0.0,3.03,1,21,2,1,11,1,6,1,4.08,1029.6,1076.1,6.0,45.7,1.83,0.67,7.72,2.0,4.0
336,9,Ntambara,2021,9,M,4,37.0,38.3,19.4,5.3,2.11,1,24,2,1,12,4,5,1,4.08,1072.1,1029.6,,,,,,,
336,9,Ntambara,2022,10,M,6,44.6,33.3,6.6,15.5,3.09,1,25,2,2,11,5,5,1,4.08,1046.1,1072.1,5.0,36.76,2.4,1.2,16.94,0.0,5.0
336,9,Ntambara,2023,11,M,3,45.2,31.0,19.3,4.5,3.57,1,25,2,2,12,1,8,1,4.08,1162.7,1046.1,,,,,,,
337,9,Ntambara,2012,0,F,2,49.6,26.1,7.2,17.1,3.19,1,21,2,2,9,3,5,1,4.08,1035.6,969.9,,,,,,,
337,9,Ntambara,2013,1,F,4,53.7,39.7,16.2,0.0,2.77,1,18,2,2,6,6,2,1,4.08,1019.0,1035.6,3.0,54.53,0.33,2.0,2.47,1.0,2.0
337,9,Ntambara,2014,2,F,7,41.5,37.0,14.2,7.3,2.46,1,19,2,1,10,0,6,1,4.08,1061.7,1019.0,3.0,40.9,0.67,2.33,8.97,2.0,1.0
337,9,Ntambara,2015,3,F,2,43.8,21.3,15.3,19.6,4.11,1,19,2,0,7,7,3,1,4.08,1342.4,1061.7,6.0,42.82,0.83,2.5,5.17,2.0,4.0
337,9,Ntambara,2016,4,F,5,51.0,35.4,17.8,0.0,2.67,1,19,2,2,9,4,2,1,4.08,1384.6,1342.4,,,,,,,
