age,age_class_ord,sex_binary,group_size,n_silverbacks,multi_male_group,prop_silverbacks,prop_adult_females,prop_infants,dependency_ratio,habitat_quality_score,dom_rank_norm,body_condition_score,forage_pct,rest_pct,social_pct,travel_pct,mean_foraging_pct,mean_agonistic,mean_affiliation,social_integration,foraging_efficiency,cohesion_idx,annual_rainfall_mm,lagged_rainfall_mm,rainfall_anomaly_z,lagged_rain_z,rainfall_seasonality_idx,survived_next_year,individual_id,year,group_name,age_class,sex
4,1,0,21,2,1,0.09523809523809523,0.38095238095238093,0.19047619047619047,0.9090909090909091,4.08,0.9999999998571428,3.7,54.5,40.9,20.6,0.0,45.2,0.75,1.83,1.0879545454545454,2.0165,0.1191896806455279,1076.1,1118.3,-0.25512633888248387,0.12278491195035154,2.4982137057486202,1,351,2019,Ntambara,juvenile,F
5,1,0,21,2,1,0.09523809523809523,0.5238095238095238,0.2857142857142857,0.5,4.08,0.59999999994,3.18,56.2,33.7,12.5,0.0,45.2,0.75,1.83,1.0879545454545454,1.78716,0.1191896806455279,1029.6,1076.1,-0.6436345180930011,-0.23749120804491633,2.6212227687983134,1,351,2020,Ntambara,juvenile,F
6,1,0,24,2,1,0.08333333333333333,0.5,0.20833333333333334,0.6,4.08,0.8181818181074381,3.34,55.0,26.3,16.6,2.1,45.2,0.75,1.83,1.0879545454545454,1.837,0.1191896806455279,1072.1,1029.6,-0.288546397309195,-0.6344779279449149,2.890862944162436,1,351,2021,Ntambara,juvenile,F
7,1,0,25,2,1,0.08,0.44,0.2,0.6666666666666666,4.08,0.89999999991,3.23,40.5,20.7,16.1,22.7,45.2,0.75,1.83,1.0879545454545454,1.30815,0.1191896806455279,1046.1,1072.1,-0.5057767770828175,-0.2716406033051313,2.6509762900976295,1,351,2022,Ntambara,juvenile,F
8,2,0,25,2,1,0.08,0.48,0.32,0.5625,4.08,0.9999999999090909,2.7,43.1,39.1,13.7,4.1,42.23,0.33,1.83,1.3759398496240602,1.1637,0.15337423312883436,1162.7,1046.1,0.46841792605581384,-0.4936116724965283,2.429708222811671,1,351,2023,Ntambara,subadult,F
0,0,1,19,2,1,0.10526315789473684,0.47368421052631576,0.10526315789473684,0.46153846153846156,4.08,0.74999999990625,5.0,55.4,32.5,16.2,0.0,45.2,0.75,1.83,1.0879545454545454,2.77,0.1191896806455279,1384.6,1342.4,2.3223956672776143,2.036004781403894,2.8998029833943146,1,352,2016,Ntambara,infant,M
1,0,1,21,2,1,0.09523809523809523,0.38095238095238093,0.23809523809523808,0.75,4.08,0.4285714285102041,4.48,44.0,28.9,17.9,9.2,45.2,0.75,1.83,1.0879545454545454,1.9712,0.1191896806455279,1041.6,1384.6,-0.5433743428128676,2.39628090139916,3.163738019169329,1,352,2017,Ntambara,infant,M
2,0,1,21,2,1,0.09523809523809523,0.47619047619047616,0.23809523809523808,0.5,4.08,0.6666666665925925,2.93,38.8,33.7,12.6,14.9,42.47,1.33,2.0,0.8583690987124464,1.13684,0.1194743130227001,1118.3,1041.6,0.09745527751931923,-0.5320297421642701,2.9411971830985912,1,352,2018,Ntambara,infant,M
3,1,1,21,2,1,0.09523809523809523,0.38095238095238093,0.19047619047619047,0.9090909090909091,4.08,0.5714285713469388,4.01,46.2,30.1,15.4,8.3,45.2,0.75,1.83,1.0879545454545454,1.85262,0.1191896806455279,1076.1,1118.3,-0.25512633888248387,0.12278491195035154,2.4982137057486202,1,352,2019,Ntambara,juvenile,M
4,1,1,21,2,1,0.09523809523809523,0.5238095238095238,0.2857142857142857,0.5,4.08,0.19999999998,3.57,44.1,31.9,15.3,8.7,48.37,2.0,1.33,0.44333333333333336,1.57437,0.15082956259426847,1029.6,1076.1,-0.6436345180930011,-0.23749120804491633,2.6212227687983134,1,352,2020,Ntambara,juvenile,M
5,1,1,24,2,1,0.08333333333333333,0.5,0.20833333333333334,0.6,4.08,0.5454545454049586,3.19,58.8,27.8,13.3,0.1,57.54,1.8,0.4,0.14285714285714288,1.8757199999999998,0.09416195856873824,1072.1,1029.6,-0.288546397309195,-0.6344779279449149,2.890862944162436,1,352,2021,Ntambara,juvenile,M
6,1,1,25,2,1,0.08,0.44,0.2,0.6666666666666666,4.08,0.29999999997,3.17,42.8,31.4,13.3,12.5,44.76,1.4,1.2,0.5,1.35676,0.12987012987012986,1046.1,1072.1,-0.5057767770828175,-0.2716406033051313,2.6509762900976295,1,352,2022,Ntambara,juvenile,M
7,1,1,25,2,1,0.08,0.48,0.32,0.5625,4.08,0.36363636360330576,3.64,41.1,27.5,23.1,8.3,45.2,0.75,1.83,1.0879545454545454,1.49604,0.1191896806455279,1162.7,1046.1,0.46841792605581384,-0.4936116724965283,2.429708222811671,1,352,2023,Ntambara,juvenile,M
0,0,0,19,2,1,0.10526315789473684,0.47368421052631576,0.10526315789473684,0.46153846153846156,4.08,0.624999999921875,3.53,49.8,24.1,15.9,10.2,47.63,0.5,1.83,1.22,1.7579399999999998,0.07587253414264036,1384.6,1342.4,2.3223956672776143,2.036004781403894,2.8998029833943146,1,353,2016,Ntambara,infant,F
1,0,0,21,2,1,0.09523809523809523,0.38095238095238093,0.23809523809523808,0.75,4.08,0.7142857141836735,3.26,39.5,35.3,11.6,13.6,45.2,0.75,1.83,1.0879545454545454,1.2876999999999998,0.1191896806455279,1041.6,1384.6,-0.5433743428128676,2.39628090139916,3.163738019169329,1,353,2017,Ntambara,infant,F
2,0,0,21,2,1,0.09523809523809523,0.47619047619047616,0.23809523809523808,0.5,4.08,0.6666666665925925,3.14,43.9,14.6,13.2,28.3,45.05,1.0,2.75,1.375,1.37846,0.10493179433368312,1118.3,1041.6,0.09745527751931923,-0.5320297421642701,2.9411971830985912,1,353,2018,Ntambara,infant,F
3,1,0,21,2,1,0.09523809523809523,0.38095238095238093,0.19047619047619047,0.9090909090909091,4.08,0.1428571428367347,3.81,39.4,24.4,17.1,19.1,45.2,0.75,1.83,1.0879545454545454,1.5011400000000001,0.1191896806455279,1076.1,1118.3,-0.25512633888248387,0.12278491195035154,2.4982137057486202,1,353,2019,Ntambara,juvenile,F
4,1,0,21,2,1,0.09523809523809523,0.5238095238095238,0.2857142857142857,0.5,4.08,0.59999999994,3.58,41.8,37.3,15.5,5.4,40.12,0.8,4.6,2.5555555555555554,1.49644,0.08620689655172414,1029.6,1076.1,-0.6436345180930011,-0.23749120804491633,2.6212227687983134,1,353,2020,Ntambara,juvenile,F
5,1,0,24,2,1,0.08333333333333333,0.5,0.20833333333333334,0.6,4.08,0.6363636363057851,1.79,44.5,19.0,19.5,17.0,45.2,0.75,1.83,1.0879545454545454,0.79655,0.1191896806455279,1072.1,1029.6,-0.288546397309195,-0.6344779279449149,2.890862944162436,1,353,2021,Ntambara,juvenile,F
6,1,0,25,2,1,0.08,0.44,0.2,0.6666666666666666,4.08,0.9999999999,3.07,46.9,35.1,22.4,0.0,45.2,0.75,1.83,1.0879545454545454,1.4398299999999997,0.1191896806455279,1046.1,1072.1,-0.5057767770828175,-0.2716406033051313,2.6509762900976295,1,353,2022,Ntambara,juvenile,F
7,1,0,25,2,1,0.08,0.48,0.32,0.5625,4.08,0.9090909090082645,3.64,57.2,39.1,11.6,0.0,57.58,1.0,2.4,1.2,2.0820800000000004,0.06265664160401002,1162.7,1046.1,0.46841792605581384,-0.4936116724965283,2.429708222811671,1,353,2023,Ntambara,juvenile,F
0,0,1,19,2,1,0.10526315789473684,0.47368421052631576,0.10526315789473684,0.46153846153846156,4.08,0.74999999990625,3.47,43.3,34.0,18.2,4.5,41.97,1.33,2.0,0.8583690987124464,1.50251,0.17035775127768313,1384.6,1342.4,2.3223956672776143,2.036004781403894,2.8998029833943146,1,354,2016,Ntambara,infant,M
1,0,1,21,2,1,0.09523809523809523,0.38095238095238093,0.23809523809523808,0.75,4.08,0.8571428570204082,3.56,47.1,34.5,12.2,6.2,42.85,1.5,1.5,0.6,1.6767600000000003,0.05420054200542006,1041.6,1384.6,-0.5433743428128676,2.39628090139916,3.163738019169329,1,354,2017,Ntambara,infant,M
2,0,1,21,2,1,0.09523809523809523,0.47619047619047616,0.23809523809523808,0.5,4.08,0.22222222219753085,2.35,36.7,33.6,13.2,16.5,45.2,0.75,1.83,1.0879545454545454,0.86245,0.1191896806455279,1118.3,1041.6,0.09745527751931923,-0.5320297421642701,2.9411971830985912,1,354,2018,Ntambara,infant,M
3,1,1,21,2,1,0.09523809523809523,0.38095238095238093,0.19047619047619047,0.9090909090909091,4.08,0.7142857141836735,3.08,37.7,32.4,11.6,18.3,40.13,1.0,1.25,0.625,1.1611600000000002,0.19880715705765406,1076.1,1118.3,-0.25512633888248387,0.12278491195035154,2.4982137057486202,1,354,2019,Ntambara,juvenile,M
4,1,1,21,2,1,0.09523809523809523,0.5238095238095238,0.2857142857142857,0.5,4.08,0.29999999997,3.92,45.1,42.7,20.1,0.0,45.23,1.33,1.33,0.5708154506437768,1.76792,0.2032520325203252,1029.6,1076.1,-0.6436345180930011,-0.23749120804491633,2.6212227687983134,1,354,2020,Ntambara,juvenile,M
5,1,1,24,2,1,0.08333333333333333,0.5,0.20833333333333334,0.6,4.08,0.5454545454049586,1.92,49.2,26.2,15.6,9.0,45.37,2.0,1.0,0.3333333333333333,0.94464,0.10869565217391305,1072.1,1029.6,-0.288546397309195,-0.6344779279449149,2.890862944162436,1,354,2021,Ntambara,juvenile,M
6,1,1,25,2,1,0.08,0.44,0.2,0.6666666666666666,4.08,0.49999999995,3.27,46.1,29.7,16.7,7.5,45.2,0.75,1.83,1.0879545454545454,1.50747,0.1191896806455279,1046.1,1072.1,-0.5057767770828175,-0.2716406033051313,2.6509762900976295,1,354,2022,Ntambara,juvenile,M
7,1,1,25,2,1,0.08,0.48,0.32,0.5625,4.08,0.5454545454049586,2.98,60.1,23.6,22.2,0.0,45.2,0.75,1.83,1.0879545454545454,1.7909800000000002,0.1191896806455279,1162.7,1046.1,0.46841792605581384,-0.4936116724965283,2.429708222811671,1,354,2023,Ntambara,juvenile,M
0,0,1,19,2,1,0.10526315789473684,0.47368421052631576,0.10526315789473684,0.46153846153846156,4.08,0.74999999990625,3.28,49.1,32.2,14.5,4.2,47.62,1.33,1.0,0.4291845493562232,1.61048,0.1394700139470014,1384.6,1342.4,2.3223956672776143,2.036004781403894,2.8998029833943146,1,355,2016,Ntambara,infant,M
1,0,1,21,2,1,0.09523809523809523,0.38095238095238093,0.23809523809523808,0.75,4.08,0.5714285713469388,4.71,46.2,30.9,18.8,4.1,45.2,0.75,1.83,1.0879545454545454,2.17602,0.1191896806455279,1041.6,1384.6,-0.5433743428128676,2.39628090139916,3.163738019169329,1,355,2017,Ntambara,infant,M
2,0,1,21,2,1,0.09523809523809523,0.47619047619047616,0.23809523809523808,0.5,4.08,0.6666666665925925,3.1,45.1,16.3,16.0,22.6,43.1,0.75,2.25,1.2857142857142858,1.3981000000000001,0.11210762331838565,1118.3,1041.6,0.09745527751931923,-0.5320297421642701,2.9411971830985912,1,355,2018,Ntambara,infant,M
3,1,1,21,2,1,0.09523809523809523,0.38095238095238093,0.19047619047619047,0.9090909090909091,4.08,0.8571428570204082,2.79,51.4,30.1,20.0,0.0,45.2,0.75,1.83,1.0879545454545454,1.4340600000000001,0.1191896806455279,1076.1,1118.3,-0.25512633888248387,0.12278491195035154,2.4982137057486202,1,355,2019,Ntambara,juvenile,M
4,1,1,21,2,1,0.09523809523809523,0.5238095238095238,0.2857142857142857,0.5,4.08,0.39999999996,3.77,51.6,42.5,8.3,0.0,57.38,1.4,1.0,0.4166666666666667,1.9453200000000002,0.22831050228310504,1029.6,1076.1,-0.6436345180930011,-0.23749120804491633,2.6212227687983134,1,355,2020,Ntambara,juvenile,M
5,1,1,24,2,1,0.08333333333333333,0.5,0.20833333333333334,0.6,4.08,0.45454545450413225,2.39,42.1,20.9,18.9,18.1,48.33,1.0,1.67,0.835,1.0061900000000001,0.1579778830963665,1072.1,1029.6,-0.288546397309195,-0.6344779279449149,2.890862944162436,1,355,2021,Ntambara,juvenile,M
6,1,1,25,2,1,0.08,0.44,0.2,0.6666666666666666,4.08,0.19999999998,2.37,35.4,31.3,13.9,19.4,38.26,1.8,1.2,0.4285714285714286,0.83898,0.17793594306049823,1046.1,1072.1,-0.5057767770828175,-0.2716406033051313,2.6509762900976295,1,355,2022,Ntambara,juvenile,M
7,1,1,25,2,1,0.08,0.48,0.32,0.5625,4.08,0.18181818180165288,2.67,49.1,36.3,18.5,0.0,45.2,0.75,1.83,1.0879545454545454,1.3109700000000002,0.1191896806455279,1162.7,1046.1,0.46841792605581384,-0.4936116724965283,2.429708222811671,1,355,2023,Ntambara,juvenile,M
0,0,0,19,2,1,0.10526315789473684,0.47368421052631576,0.10526315789473684,0.46153846153846156,4.08,0.374999999953125,3.28,51.1,37.0,7.6,4.3,49.87,0.0,2.0,2.0,1.67608,0.23809523809523808,1384.6,1342.4,2.3223956672776143,2.036004781403894,2.8998029833943146,1,356,2016,Ntambara,infant,F
1,0,0,21,2,1,0.09523809523809523,0.38095238095238093,0.23809523809523808,0.75,4.08,0.9999999998571428,4.77,37.7,27.2,16.4,18.7,45.2,0.75,1.83,1.0879545454545454,1.7982900000000002,0.1191896806455279,1041.6,1384.6,-0.5433743428128676,2.39628090139916,3.163738019169329,1,356,2017,Ntambara,infant,F
2,0,0,21,2,1,0.09523809523809523,0.47619047619047616,0.23809523809523808,0.5,4.08,0.0,1.92,30.6,34.5,17.6,17.3,36.67,0.5,2.75,1.8333333333333333,0.58752,0.07674597083653109,1118.3,1041.6,0.09745527751931923,-0.5320297421642701,2.9411971830985912,1,356,2018,Ntambara,infant,F
3,1,0,21,2,1,0.09523809523809523,0.38095238095238093,0.19047619047619047,0.9090909090909091,4.08,0.8571428570204082,4.03,36.3,28.5,16.9,18.3,45.2,0.75,1.83,1.0879545454545454,1.4628899999999998,0.1191896806455279,1076.1,1118.3,-0.25512633888248387,0.12278491195035154,2.4982137057486202,1,356,2019,Ntambara,juvenile,F
4,1,0,21,2,1,0.09523809523809523,0.5238095238095238,0.2857142857142857,0.5,4.08,0.59999999994,3.74,45.6,26.8,13.7,13.9,45.2,0.75,1.83,1.0879545454545454,1.70544,0.1191896806455279,1029.6,1076.1,-0.6436345180930011,-0.23749120804491633,2.6212227687983134,1,356,2020,Ntambara,juvenile,F
5,1,0,24,2,1,0.08333333333333333,0.5,0.20833333333333334,0.6,4.08,0.2727272727024793,3.04,49.3,40.1,22.7,0.0,45.2,0.75,1.83,1.0879545454545454,1.4987199999999998,0.1191896806455279,1072.1,1029.6,-0.288546397309195,-0.6344779279449149,2.890862944162436,1,356,2021,Ntambara,juvenile,F
6,1,0,25,2,1,0.08,0.44,0.2,0.6666666666666666,4.08,0.39999999996,2.48,30.4,22.7,9.7,37.2,33.83,0.17,4.17,3.5641025641025643,0.7539199999999999,0.14224751066856328,1046.1,1072.1,-0.5057767770828175,-0.2716406033051313,2.6509762900976295,1,356,2022,Ntambara,juvenile,F
7,1,0,25,2,1,0.08,0.48,0.32,0.5625,4.08,0.36363636360330576,3.79,38.0,18.5,15.0,28.5,45.2,0.75,1.83,1.0879545454545454,1.4402000000000001,0.1191896806455279,1162.7,1046.1,0.46841792605581384,-0.4936116724965283,2.429708222811671,1,356,2023,Ntambara,juvenile,F
0,0,1,19,2,1,0.10526315789473684,0.47368421052631576,0.10526315789473684,0.46153846153846156,4.08,0.74999999990625,3.67,42.7,31.1,18.8,7.4,40.0,0.67,0.67,0.4011976047904192,1.56709,0.1310615989515072,1384.6,1342.4,2.3223956672776143,2.036004781403894,2.8998029833943146,1,357,2016,Ntambara,infant,M
1,0,1,21,2,1,0.09523809523809523,0.38095238095238093,0.23809523809523808,0.75,4.08,0.5714285713469388,3.93,41.1,34.8,13.7,10.4,45.2,0.75,1.83,1.0879545454545454,1.6152300000000002,0.1191896806455279,1041.6,1384.6,-0.5433743428128676,2.39628090139916,3.163738019169329,1,357,2017,Ntambara,infant,M
2,0,1,21,2,1,0.09523809523809523,0.47619047619047616,0.23809523809523808,0.5,4.08,0.5555555554938272,3.51,47.0,35.5,11.4,6.1,44.33,1.33,1.67,0.7167381974248926,1.6497,0.12610340479192939,1118.3,1041.6,0.09745527751931923,-0.5320297421642701,2.9411971830985912,1,357,2018,Ntambara,infant,M
3,1,1,21,2,1,0.09523809523809523,0.38095238095238093,0.19047619047619047,0.9090909090909091,4.08,0.8571428570204082,3.88,48.2,26.8,15.7,9.3,45.2,0.75,1.83,1.0879545454545454,1.8701600000000003,0.1191896806455279,1076.1,1118.3,-0.25512633888248387,0.12278491195035154,2.4982137057486202,1,357,2019,Ntambara,juvenile,M
4,1,1,21,2,1,0.09523809523809523,0.5238095238095238,0.2857142857142857,0.5,4.08,0.59999999994,3.0,39.5,25.1,16.8,18.6,45.2,0.75,1.83,1.0879545454545454,1.185,0.1191896806455279,1029.6,1076.1,-0.6436345180930011,-0.23749120804491633,2.6212227687983134,1,357,2020,Ntambara,juvenile,M
5,1,1,24,2,1,0.08333333333333333,0.5,0.20833333333333334,0.6,4.08,0.5454545454049586,2.33,53.6,17.0,13.0,16.4,48.9,1.75,1.5,0.5454545454545454,1.24888,0.10362694300518134,1072.1,1029.6,-0.288546397309195,-0.6344779279449149,2.890862944162436,1,357,2021,Ntambara,juvenile,M
6,1,1,25,2,1,0.08,0.44,0.2,0.6666666666666666,4.08,0.29999999997,3.0,52.7,36.0,11.0,0.3,45.2,0.75,1.83,1.0879545454545454,1.5810000000000002,0.1191896806455279,1046.1,1072.1,-0.5057767770828175,-0.2716406033051313,2.6509762900976295,1,357,2022,Ntambara,juvenile,M
7,1,1,25,2,1,0.08,0.48,0.32,0.5625,4.08,0.2727272727024793,3.17,45.6,36.5,8.0,9.9,45.9,1.0,2.0,1.0,1.44552,0.12562814070351758,1162.7,1046.1,0.46841792605581384,-0.4936116724965283,2.429708222811671,1,357,2023,Ntambara,juvenile,M
0,0,0,21,2,1,0.09523809523809523,0.38095238095238093,0.23809523809523808,0.75,4.08,0.5714285713469388,3.85,47.2,29.9,18.3,4.6,45.2,0.75,1.83,1.0879545454545454,1.8172000000000004,0.1191896806455279,1041.6,1384.6,-0.5433743428128676,2.39628090139916,3.163738019169329,1,358,2017,Ntambara,infant,F
1,0,0,21,2,1,0.09523809523809523,0.47619047619047616,0.23809523809523808,0.5,4.08,0.777777777691358,2.28,50.9,28.7,20.2,0.2,46.55,1.25,3.25,1.4444444444444444,1.16052,0.0693000693000693,1118.3,1041.6,0.09745527751931923,-0.5320297421642701,2.9411971830985912,1,358,2018,Ntambara,infant,F
2,0,0,21,2,1,0.09523809523809523,0.38095238095238093,0.19047619047619047,0.9090909090909091,4.08,0.0,4.5,58.3,36.9,24.2,0.0,60.23,1.0,1.67,0.835,2.6234999999999995,0.15082956259426847,1076.1,1118.3,-0.25512633888248387,0.12278491195035154,2.4982137057486202,1,358,2019,Ntambara,infant,F
3,1,0,21,2,1,0.09523809523809523,0.5238095238095238,0.2857142857142857,0.5,4.08,0.89999999991,3.47,45.3,29.2,6.9,18.6,45.88,0.25,4.0,3.2,1.57191,0.07042253521126761,1029.6,1076.1,-0.6436345180930011,-0.23749120804491633,2.6212227687983134,1,358,2020,Ntambara,juvenile,F
4,1,0,24,2,1,0.08333333333333333,0.5,0.20833333333333334,0.6,4.08,0.2727272727024793,3.65,47.0,29.9,7.6,15.5,45.2,0.75,1.83,1.0879545454545454,1.7154999999999998,0.1191896806455279,1072.1,1029.6,-0.288546397309195,-0.6344779279449149,2.890862944162436,1,358,2021,Ntambara,juvenile,F
5,1,0,25,2,1,0.08,0.44,0.2,0.6666666666666666,4.08,0.79999999992,3.27,34.4,24.3,20.5,20.8,45.2,0.75,1.83,1.0879545454545454,1.12488,0.1191896806455279,1046.1,1072.1,-0.5057767770828175,-0.2716406033051313,2.6509762900976295,1,358,2022,Ntambara,juvenile,F
6,1,0,25,2,1,0.08,0.48,0.32,0.5625,4.08,0.45454545450413225,3.39,44.6,37.2,9.0,9.2,46.84,0.4,2.0,1.4285714285714286,1.51194,0.22522522522522526,1162.7,1046.1,0.46841792605581384,-0.4936116724965283,2.429708222811671,1,358,2023,Ntambara,juvenile,F
0,0,1,21,2,1,0.09523809523809523,0.47619047619047616,0.23809523809523808,0.5,4.08,0.4444444443950617,2.23,47.6,36.6,13.8,2.0,45.2,0.75,1.83,1.0879545454545454,1.06148,0.1191896806455279,1118.3,1041.6,0.09745527751931923,-0.5320297421642701,2.9411971830985912,0,359,2018,Ntambara,infant,M
0,0,0,21,2,1,0.09523809523809523,0.47619047619047616,0.23809523809523808,0.5,4.08,0.9999999998888889,2.53,53.3,30.9,20.8,0.0,45.2,0.75,1.83,1.0879545454545454,1.34849,0.1191896806455279,1118.3,1041.6,0.09745527751931923,-0.5320297421642701,2.9411971830985912,1,360,2018,Ntambara,infant,F
1,0,0,21,2,1,0.09523809523809523,0.38095238095238093,0.19047619047619047,0.9090909090909091,4.08,0.5714285713469388,2.29,47.4,28.0,13.1,11.5,45.2,0.75,1.83,1.0879545454545454,1.0854599999999999,0.1191896806455279,1076.1,1118.3,-0.25512633888248387,0.12278491195035154,2.4982137057486202,1,360,2019,Ntambara,infant,F
2,0,0,21,2,1,0.09523809523809523,0.5238095238095238,0.2857142857142857,0.5,4.08,0.09999999999,3.94,57.1,31.6,10.2,1.1,45.2,0.75,1.83,1.0879545454545454,2.24974,0.1191896806455279,1029.6,1076.1,-0.6436345180930011,-0.23749120804491633,2.6212227687983134,1,360,2020,Ntambara,infant,F
3,1,0,24,2,1,0.08333333333333333,0.5,0.20833333333333334,0.6,4.08,0.0,3.19,38.8,23.6,18.7,18.9,42.82,0.2,3.0,2.5,1.23772,0.07598784194528875,1072.1,1029.6,-0.288546397309195,-0.6344779279449149,2.890862944162436,1,360,2021,Ntambara,juvenile,F
4,1,0,25,2,1,0.08,0.44,0.2,0.6666666666666666,4.08,0.69999999993,1.92,50.5,31.5,19.0,0.0,53.96,0.2,2.0,1.6666666666666667,0.9695999999999999,0.11627906976744186,1046.1,1072.1,-0.5057767770828175,-0.2716406033051313,2.6509762900976295,1,360,2022,Ntambara,juvenile,F
5,1,0,25,2,1,0.08,0.48,0.32,0.5625,4.08,0.9090909090082645,3.44,45.2,32.0,10.0,12.8,45.2,0.75,1.83,1.0879545454545454,1.55488,0.1191896806455279,1162.7,1046.1,0.46841792605581384,-0.4936116724965283,2.429708222811671,1,360,2023,Ntambara,juvenile,F
0,0,0,21,2,1,0.09523809523809523,0.47619047619047616,0.23809523809523808,0.5,4.08,0.6666666665925925,3.5,52.4,39.0,9.9,0.0,45.2,0.75,1.83,1.0879545454545454,1.834,0.1191896806455279,1118.3,1041.6,0.09745527751931923,-0.5320297421642701,2.9411971830985912,1,361,2018,Ntambara,infant,F
1,0,0,21,2,1,0.09523809523809523,0.38095238095238093,0.19047619047619047,0.9090909090909091,4.08,0.7142857141836735,3.2,52.1,33.6,15.7,0.0,54.32,0.6,1.8,1.125,1.6672000000000002,0.09578544061302682,1076.1,1118.3,-0.25512633888248387,0.12278491195035154,2.4982137057486202,1,361,2019,Ntambara,infant,F
2,0,0,21,2,1,0.09523809523809523,0.5238095238095238,0.2857142857142857,0.5,4.08,0.19999999998,3.29,53.5,28.5,16.8,1.2,50.62,0.2,2.8,2.3333333333333335,1.76015,0.0859106529209622,1029.6,1076.1,-0.6436345180930011,-0.23749120804491633,2.6212227687983134,1,361,2020,Ntambara,infant,F
3,1,0,24,2,1,0.08333333333333333,0.5,0.20833333333333334,0.6,4.08,0.0,3.91,54.1,19.7,13.1,13.1,48.05,0.33,2.83,2.1278195488721803,2.11531,0.11261261261261263,1072.1,1029.6,-0.288546397309195,-0.6344779279449149,2.890862944162436,1,361,2021,Ntambara,juvenile,F
4,1,0,25,2,1,0.08,0.44,0.2,0.6666666666666666,4.08,0.39999999996,3.84,41.0,46.3,11.7,1.0,40.42,0.33,3.33,2.5037593984962405,1.5744,0.09900990099009901,1046.1,1072.1,-0.5057767770828175,-0.2716406033051313,2.6509762900976295,1,361,2022,Ntambara,juvenile,F
5,1,0,25,2,1,0.08,0.48,0.32,0.5625,4.08,0.09090909090082644,2.6,46.5,33.0,18.1,2.4,45.2,0.75,1.83,1.0879545454545454,1.209,0.1191896806455279,1162.7,1046.1,0.46841792605581384,-0.4936116724965283,2.429708222811671,1,361,2023,Ntambara,juvenile,F
0,0,1,21,2,1,0.09523809523809523,0.38095238095238093,0.19047619047619047,0.9090909090909091,4.08,0.5714285713469388,2.71,35.4,40.0,12.5,12.1,45.2,0.75,1.83,1.0879545454545454,0.95934,0.1191896806455279,1076.1,1118.3,-0.25512633888248387,0.12278491195035154,2.4982137057486202,1,362,2019,Ntambara,infant,M
1,0,1,21,2,1,0.09523809523809523,0.5238095238095238,0.2857142857142857,0.5,4.08,0.19999999998,3.48,51.1,37.7,13.9,0.0,45.2,0.75,1.83,1.0879545454545454,1.77828,0.1191896806455279,1029.6,1076.1,-0.6436345180930011,-0.23749120804491633,2.6212227687983134,1,362,2020,Ntambara,infant,M
2,0,1,24,2,1,0.08333333333333333,0.5,0.20833333333333334,0.6,4.08,0.18181818180165288,3.16,42.8,29.8,16.4,11.0,45.2,0.75,1.83,1.0879545454545454,1.35248,0.1191896806455279,1072.1,1029.6,-0.288546397309195,-0.6344779279449149,2.890862944162436,1,362,2021,Ntambara,infant,M
3,1,1,25,2,1,0.08,0.44,0.2,0.6666666666666666,4.08,0.49999999995,2.58,42.6,24.8,10.6,22.0,36.34,1.2,0.8,0.36363636363636365,1.09908,0.10893246187363835,1046.1,1072.1,-0.5057767770828175,-0.2716406033051313,2.6509762900976295,1,362,2022,Ntambara,juvenile,M
4,1,1,25,2,1,0.08,0.48,0.32,0.5625,4.08,0.5454545454049586,2.2,60.1,34.2,11.4,0.0,60.72,1.67,1.0,0.37453183520599254,1.3222000000000003,0.09066183136899365,1162.7,1046.1,0.46841792605581384,-0.4936116724965283,2.429708222811671,1,362,2023,Ntambara,juvenile,M
0,0,1,21,2,1,0.09523809523809523,0.38095238095238093,0.19047619047619047,0.9090909090909091,4.08,0.7142857141836735,3.34,55.2,24.3,8.9,11.6,45.2,0.75,1.83,1.0879545454545454,1.84368,0.1191896806455279,1076.1,1118.3,-0.25512633888248387,0.12278491195035154,2.4982137057486202,1,363,2019,Ntambara,infant,M
1,0,1,21,2,1,0.09523809523809523,0.5238095238095238,0.2857142857142857,0.5,4.08,0.59999999994,3.35,37.1,35.9,14.0,13.0,45.2,0.75,1.83,1.0879545454545454,1.24285,0.1191896806455279,1029.6,1076.1,-0.6436345180930011,-0.23749120804491633,2.6212227687983134,1,363,2020,Ntambara,infant,M
2,0,1,24,2,1,0.08333333333333333,0.5,0.20833333333333334,0.6,4.08,0.45454545450413225,3.63,47.1,20.1,4.9,27.9,45.2,0.75,1.83,1.0879545454545454,1.7097300000000002,0.1191896806455279,1072.1,1029.6,-0.288546397309195,-0.6344779279449149,2.890862944162436,1,363,2021,Ntambara,infant,M
3,1,1,25,2,1,0.08,0.44,0.2,0.6666666666666666,4.08,0.59999999994,2.1,46.0,22.8,14.6,16.6,41.44,0.6,1.0,0.625,0.9660000000000001,0.117096018735363,1046.1,1072.1,-0.5057767770828175,-0.2716406033051313,2.6509762900976295,1,363,2022,Ntambara,juvenile,M
4,1,1,25,2,1,0.08,0.48,0.32,0.5625,4.08,0.5454545454049586,2.96,46.4,30.0,8.9,14.7,45.17,1.5,1.0,0.4,1.37344,0.1941747572815534,1162.7,1046.1,0.46841792605581384,-0.4936116724965283,2.429708222811671,1,363,2023,Ntambara,juvenile,M
